Weights,Return,Risk,SharpeRatio,VaR_95
[0.33518659 0.12726984 0.2554986  0.28204497],0.2319979946450797,0.2410700952311385,0.9208856636997117,0.2319979946450797
[0.28871844 0.29623769 0.20082091 0.21422296],0.22899359570645358,0.23547624459865682,0.9300029227139405,0.22899359570645358
[0.40810052 0.38269108 0.0601093  0.14909911],0.23959559107172607,0.23803495285976306,0.9645457035336781,0.23959559107172607
[0.26629168 0.22945128 0.23018493 0.2740721 ],0.2286465712261012,0.23832411630979428,0.9174336807018114,0.2286465712261012
[0.23430262 0.22953634 0.49223319 0.04392785],0.20722726595146154,0.2357162430097051,0.8367147865297562,0.20722726595146154
[0.13690406 0.16772574 0.24064064 0.45472955],0.22718630062733652,0.25260819073483226,0.8597753698941663,0.22718630062733652
[0.18628907 0.20060143 0.57354495 0.03956455],0.20079471590812695,0.23870481984952274,0.7992914262410039,0.20079471590812695
[0.43537712 0.08551469 0.14229413 0.33681406],0.2447524746246726,0.2478339733722817,0.9472166847441902,0.2447524746246726
[0.22638929 0.10882862 0.32882665 0.33595544],0.22443200733053503,0.24440884495398685,0.8773496203498881,0.22443200733053503
[0.03809899 0.33849312 0.43298973 0.19041817],0.2034250547534444,0.2394926156835896,0.8076451718619656,0.2034250547534444
[0.08501449 0.34784883 0.38839989 0.17873678],0.20765969786750205,0.23689063561574997,0.8343921968621726,0.20765969786750205
[0.28406913 0.31321966 0.25329557 0.14941565],0.2241144708425016,0.23341030275199565,0.9173308475162025,0.2241144708425016
[0.40268444 0.31745762 0.16053394 0.119324  ],0.23396420643983432,0.23571024456035197,0.9501674687817391,0.23396420643983432
[0.46738224 0.01142181 0.43001138 0.09118457],0.22550635240419084,0.24347073331869584,0.8851427416620934,0.22550635240419084
[0.20093215 0.33250649 0.37284042 0.09372094],0.21207884724301906,0.23314064087790046,0.866768000988944,0.21207884724301906
[0.28556033 0.49766454 0.12439372 0.0923814 ],0.2274812166360421,0.23480545532610636,0.9262187555821318,0.2274812166360421
[0.28472377 0.22101559 0.2440513  0.25020935],0.22828147262508383,0.237413223548877,0.9194158158597494,0.22828147262508383
[0.15721401 0.10619252 0.43600842 0.30058504],0.214502020368259,0.2446989988685428,0.8357288804361703,0.214502020368259
[0.40004303 0.26891852 0.26455073 0.06648771],0.22749228040568856,0.23490318183412648,0.9258805211045102,0.22749228040568856
[0.32922995 0.26492077 0.32128759 0.08456169],0.2215592197921396,0.23356244100291168,0.9057929814558764,0.2215592197921396
[0.23096598 0.2554472  0.22573676 0.28785006],0.2272342097818793,0.23871014011662892,0.9100334391984483,0.2272342097818793
[0.05168467 0.30659228 0.41817973 0.22354331],0.20608574817994943,0.2400988089425085,0.8166877172093845,0.20608574817994943
[0.0886704  0.14890075 0.40286993 0.35955891],0.21398382364897317,0.24829467000941957,0.8215392768650033,0.21398382364897317
[0.01623205 0.26686632 0.16762983 0.5492718 ],0.22654343728854165,0.26353949975039037,0.8216735536556732,0.22654343728854165
[0.20390504 0.06316032 0.28367134 0.4492633 ],0.22918434472509303,0.2538140809580468,0.8635625884023441,0.22918434472509303
[0.11895426 0.07729659 0.33045221 0.47329695],0.2230447382338342,0.2572653065686295,0.8281129744052808,0.2230447382338342
[0.01505709 0.22794743 0.40955492 0.34744057],0.20885757715173708,0.24865442054835685,0.7997347351122778,0.20885757715173708
[0.05312918 0.29401554 0.54666873 0.10618656],0.1964389758831561,0.24010643477134236,0.7764847121265419,0.1964389758831561
[0.25293921 0.20526976 0.07046863 0.4713224 ],0.24185428643111861,0.2535150095139178,0.9145584195415852,0.24185428643111861
[0.02122706 0.65091786 0.07630023 0.25155485],0.2196139456963126,0.24565703152697813,0.8532788351034549,0.2196139456963126
[0.03433861 0.12819228 0.59273647 0.24473264],0.19853097118514418,0.24902044355792713,0.7570903356024586,0.19853097118514418
[0.23706172 0.31783382 0.23783211 0.20727235],0.22410140016325955,0.2347945785441779,0.9118668816408603,0.22410140016325955
[0.25812447 0.06481443 0.29209696 0.38496414],0.2296835839073411,0.24851378214522626,0.8839895397791764,0.2296835839073411
[0.09653875 0.39122351 0.225734   0.28650374],0.2191554270503815,0.23989872731709302,0.8718488396727686,0.2191554270503815
[0.23929175 0.08740312 0.36570312 0.307602  ],0.22260699243871207,0.24360900084076156,0.8727386578695654,0.22260699243871207
[0.07784691 0.28063118 0.32838507 0.31313684],0.21473157570856932,0.24264729594594334,0.8437414268740879,0.21473157570856932
[0.09971509 0.41901232 0.08548827 0.39578433],0.22927045600828122,0.24786986595801935,0.8846192543849526,0.22927045600828122
[0.41782764 0.06645204 0.18248041 0.33323991],0.2418898429765008,0.24726299885387334,0.9378267029493655,0.2418898429765008
[0.2758139  0.29680549 0.03850952 0.3888711 ],0.24149777351600502,0.24673892431507935,0.9382296456005791,0.24149777351600502
[0.3966085  0.18943387 0.17307268 0.24088495],0.23758838262686194,0.23963426042276822,0.9497322387264047,0.23758838262686194
[0.34373    0.13557872 0.29427548 0.2264158 ],0.22882073702896802,0.2386681008143122,0.9168411542320615,0.22882073702896802
[0.08326336 0.40436827 0.40740072 0.10496766],0.2040219296517885,0.23575139083026944,0.8229937858202316,0.2040219296517885
[0.18741445 0.23561395 0.40401845 0.17295316],0.21290743428089512,0.23586653153803322,0.8602637812061797,0.21290743428089512
[0.07150594 0.47656326 0.30947802 0.14245278],0.20880905028975955,0.23613359486495786,0.8419346277409455,0.20880905028975955
[0.18708275 0.26101391 0.24753163 0.30437171],0.22431429469666803,0.23980107773314005,0.8937169787667313,0.22431429469666803
[0.36054822 0.27166678 0.35264305 0.01514195],0.2195409745591773,0.2344837022938138,0.8936270304049418,0.2195409745591773
[0.19576876 0.34490738 0.21867591 0.24064796],0.22367554459623362,0.2361849217821045,0.9046959601991984,0.22367554459623362
[0.26788282 0.36342064 0.02649793 0.34219861],0.23979447760559275,0.24373641668241386,0.942799113622043,0.23979447760559275
[0.16417761 0.1864754  0.42247066 0.22687634],0.2127487401708165,0.23905018943436154,0.848142980562194,0.2127487401708165
[0.10610393 0.3186317  0.22994554 0.34531883],0.2217334372709594,0.24318070227719524,0.8706835504965771,0.2217334372709594
[0.09950007 0.34769515 0.41233185 0.14047293],0.2061031339396518,0.23594290093557044,0.8311465747096252,0.2061031339396518
[0.06035587 0.3379681  0.40845822 0.19321781],0.20588494590653256,0.23840009709030735,0.8216647069247215,0.20588494590653256
[0.33860872 0.21160837 0.19369245 0.25609045],0.2338256573778787,0.23857888879872563,0.9381620415153608,0.2338256573778787
[0.28881918 0.28055401 0.20327986 0.22734694],0.22938381087013024,0.23603649112030256,0.9294487044306855,0.22938381087013024
[0.52723506 0.05381252 0.11458456 0.30436786],0.2501942516896851,0.25065748633417423,0.9582568436414477,0.2501942516896851
[0.50140204 0.01348035 0.40375707 0.08136054],0.22827236981880777,0.24427013845534468,0.8935695996205872,0.22827236981880777
[0.20052954 0.33955933 0.14508909 0.31482204],0.2297925258182219,0.24028393111296661,0.9147200347529235,0.2297925258182219
[0.11181566 0.04030589 0.33892342 0.50895504],0.2235873259955354,0.2618930965632489,0.8155515696991756,0.2235873259955354
[0.05172191 0.35796682 0.39706282 0.19324845],0.20584730057042294,0.23844517114353944,0.8213515066427015,0.20584730057042294
[0.21894211 0.31068357 0.29129381 0.17908051],0.21973543712200852,0.23405384135591772,0.8960991022705368,0.21973543712200852
[0.25519206 0.11641879 0.25347313 0.37491602],0.23075190571129495,0.24633042758735962,0.8961617445047733,0.23075190571129495
[0.21032556 0.37354683 0.09767048 0.31845713],0.23249700206951157,0.24101601959559574,0.9231627111046083,0.23249700206951157
[0.13458305 0.12286561 0.43488638 0.30766496],0.2134600758902083,0.245095643640661,0.8301252232312405,0.2134600758902083
[0.07473975 0.42881962 0.16435892 0.33208171],0.2221136470466074,0.24343500442670035,0.8713358522376186,0.2221136470466074
[0.01542896 0.41371164 0.24464627 0.32621313],0.214993349600678,0.24468947781719755,0.8377693696899557,0.214993349600678
[0.28328019 0.2268431  0.31146094 0.17841578],0.22270948694037823,0.23494955718924174,0.9053410846356689,0.22270948694037823
[0.19866516 0.31604385 0.3142813  0.1710097 ],0.21726277552984147,0.2340405792518772,0.8855847827430936,0.21726277552984147
[0.15707218 0.31536399 0.29838323 0.22918061],0.21760294283226037,0.23633159590041916,0.8784392202883278,0.21760294283226037
[0.26928139 0.09999188 0.22042744 0.4102993 ],0.2342896577836773,0.24932484629693313,0.8995880720069102,0.2342896577836773
[0.27023218 0.50755865 0.1204625  0.10174667],0.22707783265095657,0.23493315261664688,0.9239982958266184,0.22707783265095657
[0.24723717 0.39259932 0.23068952 0.12947399],0.2221205254545832,0.2329230322811771,0.9106893525176084,0.2221205254545832
[0.40685528 0.0241986  0.42497134 0.14397478],0.22406153331378154,0.24186546479188634,0.8850438135017384,0.22406153331378154
[0.00374461 0.34698574 0.00683111 0.64243854],0.23598498257500167,0.2753192230911328,0.8208107666357858,0.23598498257500167
[0.301843   0.05987234 0.29589887 0.34238579],0.23055532358968275,0.245950286369082,0.8967475779178778,0.23055532358968275
[0.26160203 0.00741647 0.31226336 0.41871814],0.23030012718470017,0.2529461330229929,0.8709369246007599,0.23030012718470017
[0.17379703 0.41979924 0.38064297 0.02576076],0.2076092224282181,0.23358009832180282,0.8460019661262933,0.2076092224282181
[0.13955188 0.48610054 0.34474565 0.02960192],0.20720873560155906,0.23427032727183067,0.8417998894615963,0.20720873560155906
[0.12198996 0.10336643 0.21667588 0.55796772],0.2311302107495398,0.264095843148047,0.8373104556044771,0.2311302107495398
[0.05677871 0.16977461 0.57002072 0.20342596],0.19928877896830194,0.24487554593366112,0.7729999263363843,0.19928877896830194
[0.30784354 0.05810613 0.33817896 0.29587138],0.22741787840405867,0.24364824221840065,0.8923433078132791,0.22741787840405867
[0.25476573 0.29973588 0.06240738 0.38309101],0.2390259717729797,0.24578332400502279,0.9318206298174215,0.2390259717729797
[0.39598561 0.18751021 0.37593013 0.04057405],0.22162690670482155,0.23629520786750158,0.8956038872505939,0.22162690670482155
[0.43955416 0.50870878 0.03587928 0.01585779],0.23754290319706323,0.24090636262298676,0.9445284081315981,0.23754290319706323
[0.32635178 0.13476841 0.29579184 0.24308798],0.2283381284887713,0.2391059390774297,0.9131438948409677,0.2283381284887713
[0.39776344 0.08430914 0.33162286 0.18630457],0.22899624350037207,0.2398440982429929,0.9130774745122171,0.22899624350037207
[0.26305173 0.28590755 0.2097446  0.24129613],0.22809198428412764,0.23636217907160095,0.9227025454781462,0.22809198428412764
[0.26705419 0.11247539 0.05913424 0.56133618],0.24651260125450317,0.2639418111012324,0.8960785722720944,0.24651260125450317
[0.31068204 0.37801688 0.09760287 0.21369821],0.23460561655765846,0.2367558846131124,0.9486801856042187,0.23460561655765846
[0.03476974 0.02762095 0.33252666 0.60508265],0.22282115686925238,0.27443112472108694,0.7754993428152483,0.22282115686925238
[0.05657523 0.06379185 0.36060196 0.51903096],0.21975471132627747,0.26401614173684596,0.7944768450383131,0.21975471132627747
[0.23265938 0.29850192 0.25474521 0.21409349],0.2233838194089234,0.23511590741047594,0.9075686190657798,0.2233838194089234
[0.54163504 0.38177545 0.06089291 0.01569659],0.2425870783628279,0.24348020137716653,0.9552607441889516,0.2425870783628279
[0.14726948 0.42115077 0.37888843 0.05269133],0.2070977874091742,0.23379779238571233,0.843026725778524,0.2070977874091742
[0.14840542 0.35550381 0.13713135 0.35895942],0.2286505334605789,0.2436288739734084,0.8974738088082456,0.2286505334605789
[0.05479788 0.46558145 0.28074616 0.19887451],0.21110769097653953,0.23784963578284093,0.8455244857307783,0.21110769097653953
[0.04914078 0.31624176 0.31890757 0.31570989],0.21350918061094742,0.24333840413436839,0.8363216703705028,0.21350918061094742
[0.38797987 0.23052674 0.20329391 0.17819947],0.2334816452854308,0.23660304895568438,0.9445425419149556,0.2334816452854308
[0.45830015 0.25635019 0.27880647 0.00654319],0.22815031395116514,0.23733198296007882,0.9191779010579446,0.22815031395116514
[0.28783154 0.09665762 0.23244256 0.38306828],0.23388406986980276,0.24745358651601285,0.9047517678848235,0.23388406986980276
[0.52022854 0.26670146 0.11537637 0.09769362],0.2420717761109455,0.2409545868538016,0.963134917418087,0.2420717761109455
[0.14829615 0.27518602 0.09928631 0.47723152],0.23461757551888732,0.2536338643890842,0.8855977338038552,0.23461757551888732
[0.23395625 0.10979467 0.24340707 0.41284202],0.231312471315949,0.2493104869169198,0.8876982033639811,0.231312471315949
[0.26345417 0.05883175 0.18653106 0.49118302],0.23836223699760728,0.2572776493813838,0.8876100879602143,0.23836223699760728
[0.03357394 0.125902   0.38825652 0.45226754],0.2147455981044042,0.2574936629789197,0.7951481047561398,0.2147455981044042
[0.08494366 0.14780846 0.31145342 0.45579446],0.22115887149162167,0.254694782786861,0.8290663404296273,0.22115887149162167
[0.19610061 0.1077526  0.37907087 0.31707591],0.21981950743834855,0.24410518635705103,0.8595454712356949,0.21981950743834855
[0.40522561 0.04856707 0.31425182 0.2319555 ],0.23186328131930037,0.2424276826058599,0.9151730484509344,0.23186328131930037
[0.31074389 0.14447092 0.26709895 0.27768624],0.22989085438469767,0.24020750870369062,0.9154204028482111,0.22989085438469767
[0.19117463 0.12708547 0.35267521 0.32906469],0.22107492463453493,0.24407698407244988,0.8647883184752935,0.22107492463453493
[0.1432844  0.159765   0.39421722 0.30273337],0.21549874751628195,0.2430987313305296,0.8453303988529468,0.21549874751628195
[0.19574683 0.30570225 0.24768269 0.25086823],0.2228396329242816,0.23671033434548042,0.8991564880882668,0.2228396329242816
[0.28996723 0.2139386  0.30962336 0.18647081],0.22348475439324622,0.23538754458076616,0.9069500885166646,0.22348475439324622
[0.20964721 0.33104817 0.45438609 0.00491853],0.20589071802974301,0.23447930523144572,0.8354286014127628,0.20589071802974301
[0.20219517 0.52007327 0.14461918 0.13311239],0.22316739275104683,0.23501191386538983,0.9070493033521053,0.22316739275104683
[0.41010963 0.11462051 0.05374361 0.42152625],0.2500933194792852,0.25344238193666296,0.9473290048989762,0.2500933194792852
[0.30549173 0.38778038 0.17162672 0.13510117],0.22828052936899176,0.23382585338955753,0.9335175140164376,0.22828052936899176
[0.24176402 0.10540827 0.35732152 0.2955062 ],0.22265647907053845,0.24236664105325365,0.8774164552778235,0.22265647907053845
[0.22692466 0.14295025 0.38327573 0.24684937],0.21887805244559616,0.23949320674979593,0.8721669198066894,0.21887805244559616
[0.31868877 0.49662173 0.1809486  0.0037409 ],0.22380309821964262,0.23498321079195236,0.9098654218702372,0.22380309821964262
[0.02162577 0.24317863 0.29074105 0.44445454],0.21782301174334906,0.25400877062463934,0.8181725821210278,0.21782301174334906
[0.03060933 0.0653439  0.37860745 0.52543932],0.2176881672270203,0.26575828166068394,0.7814927381724771,0.2176881672270203
[0.06620338 0.12151462 0.3892773  0.4230047 ],0.2155656240174751,0.2540771153444359,0.8090678443778893,0.2155656240174751
[0.05295862 0.43090731 0.0872132  0.42892087],0.227635532476669,0.2516554834936668,0.8648153795629335,0.227635532476669
[0.51342381 0.02108428 0.20831698 0.25717493],0.2436950440361617,0.24789978915112706,0.9426996482586529,0.2436950440361617
[0.26283042 0.22550932 0.1530345  0.35862576],0.23480685843788063,0.24361784264192093,0.9227848666581887,0.23480685843788063
[0.04665826 0.43900072 0.33984122 0.1744998 ],0.20724372095267785,0.23754431256641176,0.8303449525760932,0.20724372095267785
[0.39739125 0.11273874 0.33305185 0.15681816],0.22781980152216708,0.2384072537346889,0.9136458648383553,0.22781980152216708
[0.49688474 0.08024449 0.337655   0.08521577],0.23091202852429757,0.24158945058448528,0.9144109065600251,0.23091202852429757
[0.26681803 0.3702135  0.07528184 0.28768663],0.23566602178460255,0.23976557921386688,0.9411944054876711,0.23566602178460255
[0.29997732 0.17853703 0.39383561 0.12765005],0.21837516652486422,0.2354875597255529,0.8848669830699906,0.21837516652486422
[0.35522002 0.24593183 0.3368449  0.06200325],0.22162318103688203,0.23422877896904298,0.9034892380361653,0.22162318103688203
[0.00894761 0.23270449 0.40570489 0.35264301],0.20884689276196636,0.2491058357878453,0.7982426109491761,0.20884689276196636
[0.25182575 0.00049742 0.369794   0.37788283],0.22579292967852727,0.25075538762793564,0.8605714585830364,0.22579292967852727
[0.27372738 0.24338395 0.24285537 0.24003329],0.22729705071155742,0.23665010456051838,0.9182208100651321,0.22729705071155742
[0.36252264 0.29986474 0.29474278 0.04286984],0.22311116956321903,0.2338565299882762,0.911290223856066,0.22311116956321903
[0.34232268 0.3786885  0.09514626 0.18384257],0.235490111473745,0.23643718991472723,0.9536998454222435,0.235490111473745
[0.11140088 0.2867934  0.09287319 0.50893253],0.23385892844130324,0.2572173480845638,0.870310381894251,0.23385892844130324
[0.22912377 0.20655402 0.2135085  0.35081371],0.22997287397604593,0.24303726482790977,0.9050993646254399,0.22997287397604593
[0.01476128 0.09753951 0.25888627 0.62881294],0.2255887327440057,0.2752670319467622,0.7831985226102247,0.2255887327440057
[0.32902272 0.11821448 0.3126021  0.2401607 ],0.22768549817850872,0.2394756665976457,0.9090088411540048,0.22768549817850872
[0.07177098 0.30850807 0.42002689 0.19969406],0.20632295673991963,0.2386095266627974,0.8227792053640964,0.20632295673991963
[0.24737095 0.12478919 0.50155639 0.12628347],0.2106743081455828,0.23844557855194223,0.8415937479917185,0.2106743081455828
[0.01271296 0.35870225 0.37604523 0.25253956],0.20659763339497889,0.24184544837428726,0.8129060716938468,0.20659763339497889
[0.15867652 0.17772505 0.38597936 0.27761907],0.21583069144014538,0.24100506471614344,0.8540513108410126,0.21583069144014538
[0.21718536 0.33496047 0.20066085 0.24719332],0.22595155934750444,0.23643014436862675,0.9133842045572944,0.22595155934750444
[0.2850043  0.33691145 0.33134733 0.04673691],0.21709286277068912,0.2327069632675673,0.8899298064088138,0.21709286277068912
[0.1929693  0.28383    0.14627477 0.37692593],0.23159638527366205,0.24453478898363956,0.906195744968164,0.23159638527366205
[0.24677978 0.30919202 0.41679774 0.02723046],0.2105097297037026,0.23362863491575867,0.858241241601236,0.2105097297037026
[0.3475227  0.09690443 0.36540882 0.19016405],0.2247248202900698,0.23892485166313215,0.8987127910528839,0.2247248202900698
[0.01308484 0.19908907 0.35339199 0.4344341 ],0.21431902794492358,0.2547758896159052,0.8019559003520729,0.21431902794492358
[0.42386911 0.02177213 0.01143691 0.54292186],0.25719135224341916,0.2673943041082263,0.9244450926799469,0.25719135224341916
[0.27133403 0.0677437  0.3143841  0.34653818],0.2281136264645658,0.24597096053360892,0.8867454352798009,0.2281136264645658
[0.36492417 0.08489317 0.46095778 0.08922487],0.21801900118893922,0.23909128593421922,0.8700400785253676,0.21801900118893922
[0.18250893 0.30991217 0.32316527 0.18441362],0.21642351455265285,0.23464759580418504,0.879717151352851,0.21642351455265285
[0.08566975 0.17155161 0.35571037 0.38706827],0.21679926255288812,0.249163240727644,0.8299750073444292,0.21679926255288812
[0.25634403 0.27758272 0.28026605 0.18580721],0.22268051742727046,0.2343909362954045,0.9073751775078357,0.22268051742727046
[0.29953895 0.38219612 0.01864237 0.29962257],0.24043371715302614,0.24183952630010522,0.9528372829637232,0.24043371715302614
[0.41293561 0.24522968 0.0831361  0.25869861],0.24298856753756862,0.24131648337045247,0.9654896519435043,0.24298856753756862
[0.16105154 0.36176105 0.32376371 0.1534237 ],0.21396667276178596,0.23397214079908554,0.8717562358714083,0.21396667276178596
[0.33767325 0.0112081  0.35108922 0.30002943],0.22881355038413775,0.2457615925294294,0.8903488463435771,0.22881355038413775
[0.27080386 0.08468447 0.03526865 0.60924302],0.24951342927730158,0.27004679727714104,0.8869330489837138,0.24951342927730158
[0.16878321 0.47124837 0.17988138 0.18008705],0.22143957167423356,0.23520237073493797,0.898968709429022,0.22143957167423356
[0.43124861 0.38330773 0.16711276 0.0183309 ],0.2316465032239186,0.2366992523385998,0.9364055907825676,0.2316465032239186
[0.26953091 0.39001027 0.31139793 0.02906089],0.21634750954985554,0.23266002698208527,0.8869057234560719,0.21634750954985554
[0.039238   0.04866242 0.44271759 0.46938198],0.21343991207814117,0.26187985827375326,0.776844440878983,0.21343991207814117
[0.03623453 0.39001152 0.21462124 0.35913272],0.2187143853501366,0.24598038713296172,0.8485001092274831,0.2187143853501366
[0.15436294 0.46194769 0.22550724 0.15818213],0.21785583300455413,0.2344862392688257,0.886430835569241,0.21785583300455413
[0.23718974 0.00154385 0.43797375 0.32329266],0.22003928733856837,0.2483250814465605,0.8458238938855186,0.22003928733856837
[0.13206495 0.0750882  0.36125654 0.43159031],0.2209906657794811,0.2538310483047065,0.8312248134680573,0.2209906657794811
[0.11312582 0.17622328 0.44249824 0.26815266],0.21039341774912362,0.242470778621883,0.8264641986473091,0.21039341774912362
[0.36191419 0.02764256 0.29800801 0.31243523],0.23294328840371462,0.24586618472592583,0.9067667790600645,0.23294328840371462
[0.41641134 0.15585054 0.29869235 0.12904577],0.229362968002277,0.23733933908884403,0.9242587800422,0.229362968002277
[0.28377281 0.19153526 0.31381291 0.21087903],0.2238453762769333,0.23649303837699615,0.9042353962912009,0.2238453762769333
[0.20056627 0.0797191  0.4723631  0.24735152],0.2135940744554901,0.242918364233753,0.8381172625531831,0.2135940744554901
[0.12178377 0.45190155 0.17383596 0.25247872],0.22157230813199347,0.238295912888824,0.8878553793354469,0.22157230813199347
[3.19892401e-01 1.62512201e-06 1.91655628e-01 4.88450345e-01],0.24141723173773127,0.2590555992366344,0.8933110591689745,0.24141723173773127
[0.281796   0.09911738 0.23279235 0.38629427],0.23362868119009494,0.24759443605457807,0.9032056000676838,0.23362868119009494
[0.2145806  0.26651849 0.12862152 0.39027939],0.23412157471117329,0.24565411457029618,0.9123461054304418,0.23412157471117329
[0.18389915 0.37179923 0.32335105 0.12095057],0.21414329738286314,0.23311449053531894,0.8757211828148177,0.21414329738286314
[0.25519884 0.13121372 0.29921834 0.3143691 ],0.22659063022872789,0.24229383251297454,0.8939172243153557,0.22659063022872789
[0.07337458 0.4380534  0.00928315 0.47928887],0.23398573489110355,0.2566528038803718,0.8727188306717479,0.23398573489110355
[0.26036326 0.37335737 0.13163478 0.23464459],0.2309534327495215,0.23654354742069614,0.9340919892291655,0.2309534327495215
[0.27581087 0.26090929 0.21489419 0.24838564],0.2289016703224919,0.23689804412264606,0.9240332529261527,0.2289016703224919
[0.21721854 0.19443086 0.3626803  0.2256703 ],0.21837417960070782,0.23741939488702785,0.877662836685517,0.21837417960070782
[0.21685535 0.33232243 0.24217334 0.20864888],0.22276394587466591,0.2348336713242841,0.9060197571959692,0.22276394587466591
[0.21047958 0.31441965 0.14388303 0.33121774],0.23104582320326014,0.24127675039295962,0.9161505318819569,0.23104582320326014
[0.32938885 0.19249004 0.15648756 0.32163355],0.23726468715484206,0.24232026037484972,0.9378691109166113,0.23726468715484206
[0.306867   0.31431526 0.10515102 0.27366672],0.23628763918314027,0.23899327309007568,0.94683685552042,0.23628763918314027
[0.35765799 0.26303113 0.19954668 0.17976421],0.23188551012437858,0.23565975418392346,0.9415502909809766,0.23188551012437858
[0.09459404 0.12043324 0.42738821 0.35758451],0.21323825197644777,0.2490970175523047,0.8158999813547441,0.21323825197644777
[0.31381854 0.25038804 0.18435214 0.25144128],0.23256335079857948,0.23763436124058615,0.936578993192199,0.23256335079857948
[0.01168656 0.42003944 0.17821239 0.39006161],0.2199198693816083,0.2492103896599626,0.842339958891904,0.2199198693816083
[0.38785109 0.32302137 0.1556501  0.13347744],0.2338079588907052,0.2355261841457185,0.9502466135664843,0.2338079588907052
[0.31765257 0.25316933 0.27270676 0.15647134],0.22556982496230976,0.23432067237050486,0.9199778354231312,0.22556982496230976
[0.13776477 0.39083158 0.04697635 0.42442731],0.23421787681510056,0.24981291824705476,0.8975431630535545,0.23421787681510056
[0.18286641 0.41607134 0.11722436 0.28383789],0.22875370259861744,0.23923110800139352,0.9144032497535529,0.22875370259861744
[0.05467962 0.53832919 0.07946489 0.32752629],0.22429925822738878,0.2459012714378214,0.8714849539994204,0.22429925822738878
[0.52075138 0.21420492 0.14131488 0.12372882],0.24198379132356887,0.24126066379793035,0.961548342243925,0.24198379132356887
[0.29341646 0.20818218 0.07408976 0.4243116 ],0.24237548583454072,0.2497060333170085,0.9305962004511673,0.24237548583454072
[0.09795537 0.30322125 0.5103148  0.08850858],0.19998159037583135,0.2375021544012533,0.7999152296314025,0.19998159037583135
[0.13454069 0.18025957 0.30470894 0.3804908 ],0.2216084595269865,0.24683694777027512,0.8572803279188378,0.2216084595269865
[0.16404302 0.60265987 0.10895678 0.12434033],0.22205557316799093,0.23735229359353216,0.8934212092811621,0.22205557316799093
[0.08978058 0.24061264 0.21980654 0.44980024],0.22506071207467512,0.25209446136027575,0.8530957440089308,0.22506071207467512
[0.33899458 0.13971453 0.20891586 0.31237502],0.23530064525438796,0.24254129742979708,0.9289166325153374,0.23530064525438796
[0.47881224 0.03629318 0.48210431 0.00279027],0.22072812397229363,0.24428082037655371,0.8626470291341771,0.22072812397229363
[0.38733201 0.3959794  0.10698249 0.10970609],0.23493140724716716,0.23608759018598555,0.9527455766309878,0.23493140724716716
[0.39824339 0.11518946 0.03507103 0.45149611],0.25127838623400867,0.25583511239884454,0.9431011403073473,0.25127838623400867
[3.00248065e-04 1.75556957e-01 4.50104651e-01 3.74038144e-01],0.20726637611190446,0.25277247426650157,0.7804108286882683,0.20726637611190446
[0.28962155 0.08489306 0.22525593 0.40022946],0.23492869171780023,0.24901531511806493,0.903272522058153,0.23492869171780023
[0.04892757 0.08629961 0.22036798 0.64440484],0.22982007703273116,0.2760347369419536,0.7963493271463018,0.22982007703273116
[0.20686673 0.32606516 0.39447085 0.07259726],0.21074404716259595,0.23326376299218962,0.8605882224806494,0.21074404716259595
[0.29801506 0.37115896 0.31847801 0.01234798],0.21713216747856987,0.23304548055392685,0.8888057686690017,0.21713216747856987
[0.36637703 0.20827889 0.10583899 0.31950508],0.24151452381134267,0.24320473323225797,0.9519326401852908,0.24151452381134267
[0.27745059 0.10342199 0.38597123 0.23315619],0.22127477311878602,0.23984788521957678,0.8808698601839555,0.22127477311878602
[0.12523335 0.61080526 0.22986346 0.03409793],0.2113282296122498,0.2365975777354509,0.8509310684379147,0.2113282296122498
[0.02410669 0.36298064 0.30583953 0.30707314],0.21224030985420678,0.24344815093517028,0.8307325772544599,0.21224030985420678
[0.27238817 0.40217634 0.12748061 0.19795487],0.2304837310298702,0.23551579256076094,0.9361738702638693,0.2304837310298702
[0.31007737 0.37629015 0.28962077 0.02401171],0.2194931970825847,0.23300045547868808,0.8991106762095856,0.2194931970825847
[0.33760598 0.14049941 0.17983179 0.34206282],0.2375367611980269,0.24440506640600862,0.9309821786592595,0.2375367611980269
[0.15738218 0.32604442 0.1634346  0.35313881],0.22786985977484323,0.2429538622357057,0.8967540493901397,0.22786985977484323
[0.06069166 0.01277414 0.00767164 0.91886256],0.24961075274104258,0.3156568289148776,0.7590862316039353,0.24961075274104258
[0.02475121 0.44689143 0.42055602 0.10780133],0.20008180133027456,0.23808558563991214,0.7983759319968242,0.20008180133027456
[0.08819723 0.34842611 0.35066575 0.21271091],0.21068994244287237,0.23743745790649218,0.8452328634764454,0.21068994244287237
[0.31133312 0.09872685 0.17883793 0.4111021 ],0.23857159833570468,0.24979839457003244,0.9150242888035186,0.23857159833570468
[0.21531468 0.26589397 0.3221788  0.19661256],0.21887695758994874,0.23508183143359912,0.8885287149421746,0.21887695758994874
[0.22154483 0.29944156 0.15740656 0.32160705],0.2307840488718338,0.24060977953705986,0.917602141095963,0.2307840488718338
[0.06215887 0.40199167 0.25287186 0.28297761],0.21583542662983232,0.24067822948825593,0.8552307662703502,0.21583542662983232
[0.19127067 0.20730657 0.25565826 0.34576449],0.22576064949355934,0.242937075887032,0.8881338869571725,0.22576064949355934
